sample,chromosome,start,end,strand,unique_reads,multi_reads,total_reads,junction_type,junction_id
sample_3_Aligned.sortedByCoord.out,chr8,35345621,35353769,-,20,1,21,known,chr8:35345621-35353769
sample_3_Aligned.sortedByCoord.out,chr22,13137718,13138764,+,6,0,6,known,chr22:13137718-13138764
sample_3_Aligned.sortedByCoord.out,chr9,6937958,6941077,+,11,4,15,known,chr9:6937958-6941077
sample_3_Aligned.sortedByCoord.out,chr4,24603687,24609079,+,8,4,12,known,chr4:24603687-24609079
sample_3_Aligned.sortedByCoord.out,chr9,17590946,17597635,+,5,3,8,known,chr9:17590946-17597635
sample_3_Aligned.sortedByCoord.out,chr19,39598860,39603820,-,9,0,9,known,chr19:39598860-39603820
sample_3_Aligned.sortedByCoord.out,chr13,9247269,9251905,+,12,2,14,known,chr13:9247269-9251905
sample_3_Aligned.sortedByCoord.out,chr8,6664117,6664742,+,14,1,15,novel,chr8:6664117-6664742
sample_3_Aligned.sortedByCoord.out,chr7,15230183,15230438,+,8,0,8,known,chr7:15230183-15230438
sample_4_Aligned.sortedByCoord.out,chr2,33014826,33021090,-,10,4,14,known,chr2:33014826-33021090
sample_4_Aligned.sortedByCoord.out,chr8,34871152,34879631,+,10,1,11,novel,chr8:34871152-34879631
sample_4_Aligned.sortedByCoord.out,chr4,43738589,43738997,-,10,0,10,known,chr4:43738589-43738997
sample_4_Aligned.sortedByCoord.out,chr4,31874178,31883805,+,20,2,22,known,chr4:31874178-31883805
sample_4_Aligned.sortedByCoord.out,chr15,33695558,33705202,-,11,2,13,known,chr15:33695558-33705202
sample_4_Aligned.sortedByCoord.out,chr6,5743591,5752733,+,17,1,18,known,chr6:5743591-5752733
sample_4_Aligned.sortedByCoord.out,chr5,39162577,39167371,-,8,3,11,known,chr5:39162577-39167371
sample_4_Aligned.sortedByCoord.out,chr9,22508291,22518220,+,6,1,7,known,chr9:22508291-22518220
sample_4_Aligned.sortedByCoord.out,chr12,21719778,21727023,-,6,5,11,novel,chr12:21719778-21727023
sample_4_Aligned.sortedByCoord.out,chr7,45962729,45963501,-,10,1,11,known,chr7:45962729-45963501
sample_4_Aligned.sortedByCoord.out,chr2,31236459,31240972,-,12,2,14,known,chr2:31236459-31240972
sample_4_Aligned.sortedByCoord.out,chr14,17358477,17361235,-,9,1,10,known,chr14:17358477-17361235
sample_4_Aligned.sortedByCoord.out,chr7,34819808,34828255,+,10,2,12,known,chr7:34819808-34828255
sample_4_Aligned.sortedByCoord.out,chr10,13397838,13399377,-,16,0,16,known,chr10:13397838-13399377
sample_4_Aligned.sortedByCoord.out,chr3,35440655,35448563,+,10,3,13,known,chr3:35440655-35448563
sample_4_Aligned.sortedByCoord.out,chr18,15569405,15576543,-,8,2,10,known,chr18:15569405-15576543
sample_4_Aligned.sortedByCoord.out,chr16,46996351,47005274,-,8,1,9,known,chr16:46996351-47005274
sample_4_Aligned.sortedByCoord.out,chr5,17068688,17074311,+,11,3,14,known,chr5:17068688-17074311
sample_4_Aligned.sortedByCoord.out,chr13,40682530,40685250,-,9,3,12,novel,chr13:40682530-40685250
sample_4_Aligned.sortedByCoord.out,chr20,19317868,19322182,+,12,1,13,known,chr20:19317868-19322182
sample_4_Aligned.sortedByCoord.out,chr4,32109946,32115130,-,8,1,9,novel,chr4:32109946-32115130
sample_4_Aligned.sortedByCoord.out,chr10,20949106,20958584,-,8,1,9,known,chr10:20949106-20958584
sample_4_Aligned.sortedByCoord.out,chr1,11894479,11903191,-,6,5,11,known,chr1:11894479-11903191
sample_4_Aligned.sortedByCoord.out,chr22,15562820,15567659,-,12,3,15,known,chr22:15562820-15567659
sample_4_Aligned.sortedByCoord.out,chr8,29598539,29603129,+,10,1,11,known,chr8:29598539-29603129
sample_4_Aligned.sortedByCoord.out,chr3,35071823,35072580,+,4,7,11,known,chr3:35071823-35072580
sample_4_Aligned.sortedByCoord.out,chr16,12686857,12693324,-,11,2,13,known,chr16:12686857-12693324
sample_4_Aligned.sortedByCoord.out,chr19,25646469,25650794,+,11,3,14,novel,chr19:25646469-25650794
sample_4_Aligned.sortedByCoord.out,chr4,36308340,36309670,-,5,3,8,known,chr4:36308340-36309670
sample_4_Aligned.sortedByCoord.out,chr2,11437889,11444525,-,3,3,6,novel,chr2:11437889-11444525
sample_4_Aligned.sortedByCoord.out,chr2,12283806,12285128,-,5,4,9,known,chr2:12283806-12285128
sample_4_Aligned.sortedByCoord.out,chr5,14958681,14958871,+,11,2,13,novel,chr5:14958681-14958871
sample_4_Aligned.sortedByCoord.out,chr4,42838088,42845157,+,11,1,12,known,chr4:42838088-42845157
sample_4_Aligned.sortedByCoord.out,chr20,8162619,8169642,-,14,1,15,novel,chr20:8162619-8169642
sample_4_Aligned.sortedByCoord.out,chr16,16121353,16124778,+,13,0,13,known,chr16:16121353-16124778
sample_4_Aligned.sortedByCoord.out,chr2,48882364,48885043,+,9,3,12,known,chr2:48882364-48885043
sample_4_Aligned.sortedByCoord.out,chr2,4593350,4593564,-,10,1,11,known,chr2:4593350-4593564
sample_4_Aligned.sortedByCoord.out,chr18,8683752,8689134,+,12,1,13,known,chr18:8683752-8689134
sample_4_Aligned.sortedByCoord.out,chr17,25573025,25573353,+,18,1,19,known,chr17:25573025-25573353
sample_4_Aligned.sortedByCoord.out,chr8,12375062,12384477,+,15,3,18,known,chr8:12375062-12384477
sample_4_Aligned.sortedByCoord.out,chr10,41520035,41527032,+,5,1,6,known,chr10:41520035-41527032
sample_4_Aligned.sortedByCoord.out,chr5,25493647,25496001,-,8,1,9,novel,chr5:25493647-25496001
sample_4_Aligned.sortedByCoord.out,chr18,25828050,25828826,+,9,2,11,known,chr18:25828050-25828826
sample_4_Aligned.sortedByCoord.out,chr3,32457167,32460646,+,8,0,8,known,chr3:32457167-32460646
sample_4_Aligned.sortedByCoord.out,chr15,23915888,23917087,+,9,2,11,known,chr15:23915888-23917087
sample_4_Aligned.sortedByCoord.out,chr15,48085007,48086577,+,13,1,14,known,chr15:48085007-48086577
sample_4_Aligned.sortedByCoord.out,chr19,46550666,46556165,+,7,1,8,known,chr19:46550666-46556165
sample_4_Aligned.sortedByCoord.out,chr21,38474469,38475365,-,4,3,7,known,chr21:38474469-38475365
sample_4_Aligned.sortedByCoord.out,chr10,10216614,10220933,-,8,2,10,known,chr10:10216614-10220933
sample_4_Aligned.sortedByCoord.out,chr2,15999318,16008075,-,9,2,11,known,chr2:15999318-16008075
sample_4_Aligned.sortedByCoord.out,chr20,2132099,2137172,+,7,2,9,known,chr20:2132099-2137172
sample_4_Aligned.sortedByCoord.out,chr9,35970872,35974273,+,8,2,10,novel,chr9:35970872-35974273
sample_4_Aligned.sortedByCoord.out,chr13,41938282,41943599,-,8,2,10,known,chr13:41938282-41943599
sample_4_Aligned.sortedByCoord.out,chr14,40253875,40254687,-,13,1,14,known,chr14:40253875-40254687
sample_4_Aligned.sortedByCoord.out,chr9,2212372,2217941,+,18,3,21,novel,chr9:2212372-2217941
sample_4_Aligned.sortedByCoord.out,chr4,28554737,28562198,-,10,1,11,known,chr4:28554737-28562198
sample_4_Aligned.sortedByCoord.out,chr21,43028130,43031906,-,7,2,9,known,chr21:43028130-43031906
sample_4_Aligned.sortedByCoord.out,chr3,34765941,34774901,+,3,3,6,novel,chr3:34765941-34774901
sample_4_Aligned.sortedByCoord.out,chr15,39148268,39154143,-,16,2,18,known,chr15:39148268-39154143
sample_4_Aligned.sortedByCoord.out,chr17,40616391,40619687,+,9,5,14,novel,chr17:40616391-40619687
sample_4_Aligned.sortedByCoord.out,chr2,17180360,17185790,-,11,3,14,known,chr2:17180360-17185790
sample_4_Aligned.sortedByCoord.out,chr4,48312611,48316348,+,11,1,12,known,chr4:48312611-48316348
sample_4_Aligned.sortedByCoord.out,chr1,30783381,30785270,+,19,3,22,known,chr1:30783381-30785270
sample_4_Aligned.sortedByCoord.out,chr3,38699104,38700107,+,14,0,14,known,chr3:38699104-38700107
sample_4_Aligned.sortedByCoord.out,chr20,39086819,39091051,-,8,5,13,known,chr20:39086819-39091051
sample_4_Aligned.sortedByCoord.out,chr20,37793931,37795291,+,15,5,20,known,chr20:37793931-37795291
sample_4_Aligned.sortedByCoord.out,chr18,21407655,21410707,-,12,1,13,known,chr18:21407655-21410707
sample_4_Aligned.sortedByCoord.out,chr9,10467879,10471643,-,12,1,13,known,chr9:10467879-10471643
sample_4_Aligned.sortedByCoord.out,chr1,7555233,7563561,-,11,2,13,known,chr1:7555233-7563561
sample_4_Aligned.sortedByCoord.out,chr14,8354461,8361406,-,11,3,14,known,chr14:8354461-8361406
sample_4_Aligned.sortedByCoord.out,chr1,48703411,48707249,-,10,2,12,known,chr1:48703411-48707249
sample_4_Aligned.sortedByCoord.out,chr9,11699568,11706217,+,14,2,16,known,chr9:11699568-11706217
sample_4_Aligned.sortedByCoord.out,chr4,9443424,9450275,+,12,1,13,known,chr4:9443424-9450275
sample_4_Aligned.sortedByCoord.out,chr5,27814436,27818514,-,11,1,12,novel,chr5:27814436-27818514
sample_4_Aligned.sortedByCoord.out,chr3,38529448,38538786,-,12,2,14,known,chr3:38529448-38538786
sample_4_Aligned.sortedByCoord.out,chr13,23314973,23316334,+,8,3,11,known,chr13:23314973-23316334
sample_4_Aligned.sortedByCoord.out,chr2,45602626,45606483,+,4,3,7,novel,chr2:45602626-45606483
sample_4_Aligned.sortedByCoord.out,chr1,22642818,22647540,+,10,2,12,known,chr1:22642818-22647540
sample_4_Aligned.sortedByCoord.out,chr21,6513508,6523072,-,8,1,9,known,chr21:6513508-6523072
sample_4_Aligned.sortedByCoord.out,chr19,46122574,46125028,+,8,2,10,known,chr19:46122574-46125028
sample_4_Aligned.sortedByCoord.out,chr14,5804710,5813752,+,10,1,11,novel,chr14:5804710-5813752
sample_4_Aligned.sortedByCoord.out,chr21,42081183,42090060,+,11,2,13,known,chr21:42081183-42090060
sample_4_Aligned.sortedByCoord.out,chr3,3985195,3985889,-,12,0,12,known,chr3:3985195-3985889
sample_4_Aligned.sortedByCoord.out,chr22,12708753,12718561,+,9,3,12,known,chr22:12708753-12718561
sample_4_Aligned.sortedByCoord.out,chr9,9865459,9868641,+,11,1,12,known,chr9:9865459-9868641
sample_4_Aligned.sortedByCoord.out,chr12,30519927,30520371,+,18,1,19,known,chr12:30519927-30520371
sample_4_Aligned.sortedByCoord.out,chr2,46260687,46264721,-,10,0,10,known,chr2:46260687-46264721
sample_4_Aligned.sortedByCoord.out,chr11,8483013,8490051,-,13,1,14,known,chr11:8483013-8490051
sample_4_Aligned.sortedByCoord.out,chr20,42632041,42637163,+,8,1,9,known,chr20:42632041-42637163
sample_4_Aligned.sortedByCoord.out,chr22,47902128,47907583,-,9,0,9,known,chr22:47902128-47907583
sample_4_Aligned.sortedByCoord.out,chr7,39363697,39366640,-,8,1,9,novel,chr7:39363697-39366640
sample_4_Aligned.sortedByCoord.out,chr16,41409969,41415488,-,6,0,6,novel,chr16:41409969-41415488
sample_4_Aligned.sortedByCoord.out,chr5,47105897,47111191,-,13,3,16,known,chr5:47105897-47111191
sample_4_Aligned.sortedByCoord.out,chr17,38923813,38924215,-,13,3,16,known,chr17:38923813-38924215
sample_4_Aligned.sortedByCoord.out,chr14,46089495,46092148,-,12,0,12,known,chr14:46089495-46092148
sample_4_Aligned.sortedByCoord.out,chr6,31882195,31885206,-,12,0,12,known,chr6:31882195-31885206
sample_4_Aligned.sortedByCoord.out,chr13,13034360,13040852,-,8,2,10,novel,chr13:13034360-13040852
sample_4_Aligned.sortedByCoord.out,chr2,42193169,42196136,+,9,3,12,known,chr2:42193169-42196136
sample_4_Aligned.sortedByCoord.out,chr8,44739109,44744154,+,1,1,2,known,chr8:44739109-44744154
sample_4_Aligned.sortedByCoord.out,chr12,47673896,47683666,-,11,2,13,known,chr12:47673896-47683666
sample_4_Aligned.sortedByCoord.out,chr19,38568861,38573962,+,11,3,14,known,chr19:38568861-38573962
sample_4_Aligned.sortedByCoord.out,chr12,1735504,1744157,-,12,3,15,known,chr12:1735504-1744157
sample_4_Aligned.sortedByCoord.out,chr18,31619628,31628538,+,7,0,7,known,chr18:31619628-31628538
sample_4_Aligned.sortedByCoord.out,chr19,11202454,11204907,-,8,3,11,novel,chr19:11202454-11204907
sample_4_Aligned.sortedByCoord.out,chr8,49583030,49590191,+,8,2,10,novel,chr8:49583030-49590191
sample_4_Aligned.sortedByCoord.out,chr8,6161262,6166820,+,3,2,5,known,chr8:6161262-6166820
sample_4_Aligned.sortedByCoord.out,chr22,49708910,49717391,+,11,1,12,known,chr22:49708910-49717391
sample_4_Aligned.sortedByCoord.out,chr5,19077546,19083205,+,8,3,11,known,chr5:19077546-19083205
sample_4_Aligned.sortedByCoord.out,chr6,1122003,1125793,+,5,1,6,known,chr6:1122003-1125793
sample_4_Aligned.sortedByCoord.out,chr9,48088041,48088263,+,6,4,10,known,chr9:48088041-48088263
sample_4_Aligned.sortedByCoord.out,chr13,10912494,10917903,-,8,4,12,known,chr13:10912494-10917903
sample_4_Aligned.sortedByCoord.out,chr9,22287267,22296365,-,10,5,15,known,chr9:22287267-22296365
sample_4_Aligned.sortedByCoord.out,chr2,45261660,45268567,-,10,2,12,known,chr2:45261660-45268567
sample_4_Aligned.sortedByCoord.out,chr22,27071804,27080361,+,7,0,7,known,chr22:27071804-27080361
sample_4_Aligned.sortedByCoord.out,chr19,30353647,30356605,-,11,2,13,known,chr19:30353647-30356605
sample_4_Aligned.sortedByCoord.out,chr20,38930899,38940533,-,12,4,16,known,chr20:38930899-38940533
sample_4_Aligned.sortedByCoord.out,chr9,45375958,45381904,-,7,1,8,known,chr9:45375958-45381904
sample_4_Aligned.sortedByCoord.out,chr15,23123945,23130856,-,11,1,12,known,chr15:23123945-23130856
sample_4_Aligned.sortedByCoord.out,chr10,25631985,25636772,-,15,5,20,known,chr10:25631985-25636772
sample_4_Aligned.sortedByCoord.out,chr13,47024782,47030674,+,8,1,9,known,chr13:47024782-47030674
sample_4_Aligned.sortedByCoord.out,chr16,25229112,25231602,-,7,3,10,known,chr16:25229112-25231602
sample_4_Aligned.sortedByCoord.out,chr9,36844793,36853076,+,12,1,13,known,chr9:36844793-36853076
sample_4_Aligned.sortedByCoord.out,chr7,27565346,27570526,+,12,3,15,known,chr7:27565346-27570526
sample_4_Aligned.sortedByCoord.out,chr15,20146055,20146203,-,11,3,14,known,chr15:20146055-20146203
sample_4_Aligned.sortedByCoord.out,chr7,8506792,8508132,-,10,2,12,known,chr7:8506792-8508132
sample_4_Aligned.sortedByCoord.out,chr14,4277552,4281127,-,11,1,12,known,chr14:4277552-4281127
sample_4_Aligned.sortedByCoord.out,chr21,42205675,42210065,+,8,4,12,novel,chr21:42205675-42210065
sample_4_Aligned.sortedByCoord.out,chr13,36250274,36251475,-,12,2,14,known,chr13:36250274-36251475
sample_4_Aligned.sortedByCoord.out,chr16,47292620,47295894,+,10,3,13,novel,chr16:47292620-47295894
sample_4_Aligned.sortedByCoord.out,chr12,6938675,6941638,-,6,1,7,known,chr12:6938675-6941638
sample_4_Aligned.sortedByCoord.out,chr12,47435439,47444000,+,11,1,12,known,chr12:47435439-47444000
sample_4_Aligned.sortedByCoord.out,chr15,19554716,19559148,-,8,3,11,known,chr15:19554716-19559148
sample_4_Aligned.sortedByCoord.out,chr19,12605119,12606469,+,14,0,14,novel,chr19:12605119-12606469
sample_4_Aligned.sortedByCoord.out,chr4,40683391,40690753,-,13,2,15,known,chr4:40683391-40690753
sample_4_Aligned.sortedByCoord.out,chr15,45751900,45754545,+,7,2,9,novel,chr15:45751900-45754545
sample_4_Aligned.sortedByCoord.out,chr18,27562705,27566334,+,10,2,12,known,chr18:27562705-27566334
sample_4_Aligned.sortedByCoord.out,chr10,28022270,28027604,-,9,3,12,known,chr10:28022270-28027604
sample_4_Aligned.sortedByCoord.out,chr11,48048779,48054533,+,14,4,18,novel,chr11:48048779-48054533
sample_4_Aligned.sortedByCoord.out,chr7,22899045,22900860,-,7,2,9,known,chr7:22899045-22900860
sample_4_Aligned.sortedByCoord.out,chr6,21257535,21261277,+,10,1,11,novel,chr6:21257535-21261277
sample_4_Aligned.sortedByCoord.out,chr10,11890316,11897334,-,10,0,10,known,chr10:11890316-11897334
sample_4_Aligned.sortedByCoord.out,chr21,14754282,14754535,+,14,1,15,known,chr21:14754282-14754535
sample_4_Aligned.sortedByCoord.out,chr10,19679627,19685448,-,11,6,17,known,chr10:19679627-19685448
sample_4_Aligned.sortedByCoord.out,chr6,8515420,8518115,+,9,1,10,known,chr6:8515420-8518115
sample_4_Aligned.sortedByCoord.out,chr2,13674808,13680038,-,12,1,13,known,chr2:13674808-13680038
sample_4_Aligned.sortedByCoord.out,chr11,43317234,43320523,+,10,0,10,known,chr11:43317234-43320523
sample_4_Aligned.sortedByCoord.out,chr18,14163266,14168906,+,17,3,20,known,chr18:14163266-14168906
sample_4_Aligned.sortedByCoord.out,chr17,42248931,42250086,+,8,2,10,novel,chr17:42248931-42250086
sample_4_Aligned.sortedByCoord.out,chr4,35309774,35317726,+,10,3,13,known,chr4:35309774-35317726
sample_4_Aligned.sortedByCoord.out,chr3,8605805,8608086,+,14,1,15,known,chr3:8605805-8608086
sample_4_Aligned.sortedByCoord.out,chr7,30679104,30679894,-,7,2,9,known,chr7:30679104-30679894
sample_4_Aligned.sortedByCoord.out,chr15,33830945,33833179,+,9,4,13,known,chr15:33830945-33833179
sample_4_Aligned.sortedByCoord.out,chr21,17414544,17419735,-,8,4,12,novel,chr21:17414544-17419735
sample_4_Aligned.sortedByCoord.out,chr9,16086179,16093636,+,6,3,9,novel,chr9:16086179-16093636
sample_4_Aligned.sortedByCoord.out,chr13,15531197,15537404,+,6,4,10,known,chr13:15531197-15537404
sample_4_Aligned.sortedByCoord.out,chr18,40955281,40958520,-,9,7,16,known,chr18:40955281-40958520
sample_4_Aligned.sortedByCoord.out,chr13,45645562,45651963,+,7,1,8,known,chr13:45645562-45651963
sample_4_Aligned.sortedByCoord.out,chr20,41414818,41415073,-,16,3,19,known,chr20:41414818-41415073
sample_4_Aligned.sortedByCoord.out,chr21,4743401,4748010,-,5,3,8,known,chr21:4743401-4748010
sample_4_Aligned.sortedByCoord.out,chr22,32611735,32617974,-,8,2,10,known,chr22:32611735-32617974
sample_4_Aligned.sortedByCoord.out,chr21,21542681,21547232,+,9,3,12,novel,chr21:21542681-21547232
sample_4_Aligned.sortedByCoord.out,chr9,14377144,14384385,+,7,2,9,known,chr9:14377144-14384385
sample_4_Aligned.sortedByCoord.out,chr20,45949120,45949773,-,7,0,7,known,chr20:45949120-45949773
sample_4_Aligned.sortedByCoord.out,chr12,41983938,41990147,-,8,2,10,known,chr12:41983938-41990147
sample_4_Aligned.sortedByCoord.out,chr3,47644676,47649754,-,9,0,9,known,chr3:47644676-47649754
sample_4_Aligned.sortedByCoord.out,chr10,47472908,47475178,+,10,5,15,known,chr10:47472908-47475178
sample_4_Aligned.sortedByCoord.out,chr2,4717605,4718052,-,12,5,17,novel,chr2:4717605-4718052
sample_4_Aligned.sortedByCoord.out,chr5,37151197,37159508,+,11,5,16,known,chr5:37151197-37159508
sample_4_Aligned.sortedByCoord.out,chr14,44923503,44927754,+,11,1,12,known,chr14:44923503-44927754
sample_4_Aligned.sortedByCoord.out,chr15,6880127,6888128,+,5,3,8,known,chr15:6880127-6888128
sample_4_Aligned.sortedByCoord.out,chr18,46425399,46435111,+,5,5,10,known,chr18:46425399-46435111
sample_4_Aligned.sortedByCoord.out,chr8,38652504,38660464,+,7,1,8,known,chr8:38652504-38660464
sample_4_Aligned.sortedByCoord.out,chr12,11005092,11006225,-,11,0,11,known,chr12:11005092-11006225
sample_4_Aligned.sortedByCoord.out,chr9,33412930,33415081,-,8,3,11,known,chr9:33412930-33415081
sample_4_Aligned.sortedByCoord.out,chr3,41654732,41657959,-,11,2,13,known,chr3:41654732-41657959
sample_4_Aligned.sortedByCoord.out,chr6,17078111,17085674,+,10,1,11,known,chr6:17078111-17085674
sample_4_Aligned.sortedByCoord.out,chr6,26969067,26969197,-,7,1,8,known,chr6:26969067-26969197
sample_4_Aligned.sortedByCoord.out,chr18,49447094,49452478,+,12,5,17,known,chr18:49447094-49452478
sample_4_Aligned.sortedByCoord.out,chr2,44168832,44174675,-,10,3,13,known,chr2:44168832-44174675
sample_4_Aligned.sortedByCoord.out,chr19,49805206,49806284,-,10,1,11,known,chr19:49805206-49806284
sample_4_Aligned.sortedByCoord.out,chr18,45795130,45803474,+,11,3,14,known,chr18:45795130-45803474
sample_4_Aligned.sortedByCoord.out,chr20,7685492,7692045,+,8,1,9,novel,chr20:7685492-7692045
sample_4_Aligned.sortedByCoord.out,chr9,36369493,36374209,-,9,2,11,known,chr9:36369493-36374209
sample_4_Aligned.sortedByCoord.out,chr17,16498346,16503875,-,10,0,10,known,chr17:16498346-16503875
sample_4_Aligned.sortedByCoord.out,chr20,5024741,5031352,+,17,1,18,novel,chr20:5024741-5031352
sample_4_Aligned.sortedByCoord.out,chr13,32011731,32014244,-,10,2,12,known,chr13:32011731-32014244
sample_4_Aligned.sortedByCoord.out,chr12,19255936,19265197,-,14,2,16,known,chr12:19255936-19265197
sample_4_Aligned.sortedByCoord.out,chr11,18548765,18552251,+,14,0,14,novel,chr11:18548765-18552251
sample_4_Aligned.sortedByCoord.out,chr2,11876773,11884281,+,8,1,9,known,chr2:11876773-11884281
sample_4_Aligned.sortedByCoord.out,chr7,29968993,29976513,+,13,1,14,known,chr7:29968993-29976513
sample_4_Aligned.sortedByCoord.out,chr7,21805426,21814122,-,10,1,11,known,chr7:21805426-21814122
sample_4_Aligned.sortedByCoord.out,chr4,23933573,23937190,+,14,1,15,known,chr4:23933573-23937190
sample_4_Aligned.sortedByCoord.out,chr10,34566528,34567407,+,7,3,10,novel,chr10:34566528-34567407
sample_4_Aligned.sortedByCoord.out,chr21,35265908,35275761,+,8,1,9,novel,chr21:35265908-35275761
sample_4_Aligned.sortedByCoord.out,chr8,32864720,32866206,-,6,3,9,novel,chr8:32864720-32866206
sample_4_Aligned.sortedByCoord.out,chr7,15979583,15986010,+,10,3,13,known,chr7:15979583-15986010
sample_4_Aligned.sortedByCoord.out,chr21,18478166,18487144,+,8,4,12,known,chr21:18478166-18487144
sample_4_Aligned.sortedByCoord.out,chr15,8956029,8956800,-,7,6,13,known,chr15:8956029-8956800
sample_4_Aligned.sortedByCoord.out,chr20,4051701,4056646,+,17,4,21,novel,chr20:4051701-4056646
sample_4_Aligned.sortedByCoord.out,chr5,25321958,25331607,-,17,2,19,known,chr5:25321958-25331607
